653, 65, 84
653, 65, 84
729, 62, -155
759, 43, -173
754, 40, -22
772, -26, 12
772, -26, 12
787, -24, -31
831, 38, 103
799, 178, 192
959, -18, 5
959, -18, 5
1115, -70, -187
1169, 40, -238
1023, 221, -64
926, 103, 155
926, 103, 155
1141, -137, 10
1354, -163, -78
1321, -7, 92
-,-,-
816, 109, -31
736, 314, 197
752, 243, 148
995, -127, -123
1105, -214, -181
1007, -19, -165
919, 40, -122
919, 40, -122
858, -50, 39
808, 7, 276
823, -49, 297
915, -1, 202
915, -1, 202
1019, 122, 69
1116, 111, -123
1174, 56, -179
1203, 76, -94
1192, 97, -13
1192, 97, -13
1241, -38, -66
1275, -86, -24
1268, -50, -36
1224, -5, -16
1241, -141, -76
1207, -162, -121
1177, -119, -152
1906, -549, -226
1438, -514, -129
799, 108, 382
-,-,-
825, 52, -138
822, 31, -228
755, 75, -41
755, 75, -41
664, 118, 36
659, 6, -157
677, -23, -268
550, 87, -131
550, 87, -131
416, 129, 256
548, -6, 286
722, -34, 32
855, 34, -227
852, 228, -54
852, 228, -54
984, 162, 64
1153, -3, -39
1223, 50, -162
1272, 194, -209
1343, 177, -146
1401, -56, -47
1401, -56, -47
1420, -214, 76
1453, -143, -15
1467, 10, -150
1472, 3, -187
1460, -88, -244
-,-,-
823, 165, -79
823, 165, -79
857, 118, -84
878, -22, -107
807, -77, -141
724, -27, -251
517, 156, -30
517, 156, -30
439, 90, 217
572, -194, 168
865, -393, -241
875, -135, -368
680, 177, -113
594, 215, 137
888, 8, 34
888, 8, 34
1178, -118, -63
1207, 119, 153
1024, 413, 294
999, 388, 92
999, 388, 92
1165, 219, -51
1368, 33, -105
1420, 20, 20
1470, 7, 54
1470, 7, 54
1571, -71, -71
1504, 10, -90
1978, -410, -471
1364, -237, -155
670, 353, 276
-,-,-
880, 208, -87
802, 222, 43
857, 29, -26
908, -61, -50
908, -61, -50
841, -27, 2
806, -14, -9
755, -4, -57
755, -4, -57
680, 30, -61
689, 37, -22
667, 19, -21
564, 167, -45
564, 167, -45
526, 171, -109
607, 54, 73
703, 23, 327
724, 206, 252
724, 206, 252
763, 286, -3
877, 211, 99
1036, 81, 167
1170, -4, 59
1170, -4, 59
1228, 24, 17
1294, 114, -21
1348, 156, -61
1380, 99, -73
1437, 21, -77
1437, 21, -77
1461, -47, -88
1472, -185, -165
-,-,-
751, -110, -34
788, -141, -119
622, 53, -113
488, 59, -104
488, 59, -104
530, -113, 101
615, -96, 229
565, 140, 143
561, 173, -96
659, 118, -27
659, 118, -27
809, 113, 125
946, 68, -33
1115, 18, -237
1208, 112, -207
1187, 209, -16
1154, 265, 85
1154, 265, 85
1351, 82, -259
1514, 70, -406
1500, 45, -255
1398, -8, -45
1332, -65, -68
1253, -62, -39
1253, -62, -39
-,-,-
774, -16, -67
828, 10, -132
756, 112, -30
708, 35, 64
708, 35, 64
795, -192, 71
852, -126, 8
728, 94, -29
728, 94, -29
534, 207, -77
433, 139, -53
428, 169, 266
497, 303, 508
497, 303, 508
741, 43, 121
1027, -18, -132
1147, 85, -78
1117, 96, 124
1206, -76, 122
1378, -107, -132
1388, 11, -286
1388, 11, -286
1313, 48, -196
1334, -81, -108
1441, -229, -1
-,-,-
809, 136, -49
687, 135, 92
725, 48, 16
725, 48, 16
823, 0, -51
765, 64, 63
765, 64, 63
713, 25, 95
627, 49, 104
711, 21, -81
711, 21, -81
776, 37, -156
660, 147, -33
576, 142, 37
604, 170, 174
604, 170, 174
679, 155, 211
779, 131, -30
916, 118, -236
1057, 127, -138
1094, 71, 149
1094, 71, 149
1098, -7, 260
1212, -59, 17
1284, 94, -70
1295, 167, 44
1374, -32, 109
1531, -251, 38
1531, -251, 38
-,-,-
785, 24, -54
747, -82, -73
680, -11, 31
680, -11, 31
610, 31, 106
630, -99, 71
651, -42, 112
603, 95, 82
603, 95, 82
588, 99, -41
629, 157, 64
756, 96, 103
756, 96, 103
987, -92, 55
1010, 155, -55
1136, 62, -84
1215, -17, -71
1215, -17, -71
1299, -120, -135
1356, -119, -257
1264, 41, -206
1134, 123, 66
1147, -163, 258
1368, -466, 192
1449, -339, -1
1380, -111, -120
-,-,-
779, 121, -18
716, 272, -100
697, 175, -75
636, 55, 67
636, 55, 67
613, 3, 189
690, 0, 61
690, 0, 61
715, 42, -137
654, 157, -121
702, 116, 0
818, -12, -20
818, -12, -20
880, 68, -57
1000, 56, -136
1055, 107, 36
1050, 141, 64
1104, 25, -205
1104, 25, -205
1175, 50, -204
1267, 62, -21
1348, -36, 86
1429, -234, -12
1443, -209, -76
1419, -82, -26
1372, -111, 86
1372, -111, 86
1337, -203, 78
-,-,-
839, -35, -123
805, -37, -10
657, 139, 89
657, 139, 89
585, 193, 34
683, 11, -221
701, 79, -275
578, 245, -144
483, 160, 17
483, 160, 17
469, 65, 103
592, 140, 48
701, 170, 155
701, 170, 155
887, 44, 190
1151, -72, 27
1296, -10, -198
1307, 172, -132
1316, 183, -28
1380, 121, -7
1380, 121, -7
1538, -186, -204
1519, -105, -173
1350, 50, -63
1275, 13, -77
1326, -120, -130
1327, -197, -65
-,-,-
776, 126, -102
772, 118, -257
641, 117, -121
586, 68, 235
658, -25, 382
737, 36, 218
737, 36, 218
761, 127, -47
798, 206, -42
936, 48, 6
936, 48, 6
1036, -19, 53
1185, -59, -144
1187, 84, -167
1100, 140, -59
1063, 94, 48
1063, 94, 48
1101, 163, 135
1221, 147, 143
1329, 20, 108
1399, -97, 37
1443, -94, -97
1443, -94, -97
1414, 59, -20
1951, -495, 63
1574, -196, 180
1094, 143, 136
984, 34, -113
-,-,-
910, 262, -11
852, 328, 33
852, 328, 33
819, 275, 11
842, 158, -128
767, 131, -153
674, 116, -91
595, 137, -1
595, 137, -1
571, 163, -40
574, 168, -101
548, 211, -23
531, 224, 59
531, 224, 59
579, 123, 61
665, 29, -3
751, 36, -60
751, 36, -60
769, 42, -17
742, -18, 35
778, 0, 8
778, 0, 8
875, 48, -43
944, 19, 21
944, 19, 21
976, 4, -6
998, 103, -92
1030, 184, -250
1052, 154, -146
1090, 108, 210
1090, 108, 210
1243, 25, 101
1331, 170, -57
1333, 196, -116
1482, -37, -196
1645, -109, -195
-,-,-
703, -16, -161
610, -34, -161
340, 75, 7
323, -25, 223
519, -198, 227
660, -144, -7
660, -144, -7
669, 329, -30
693, 446, 115
853, 120, 104
1240, -44, 71
1359, 247, 155
1359, 247, 155
1475, 170, -159
1604, -23, -319
1524, 93, -307
1338, 204, -139
1258, 56, -17
1293, -160, -103
1312, -168, -211
1302, -103, -158
-,-,-
755, 269, -17
783, 230, -66
872, -9, -171
839, 67, -70
839, 67, -70
745, 150, 24
756, 79, -39
746, 82, -100
710, 185, -6
710, 185, -6
738, 158, 316
884, 90, 330
1041, 119, 41
1041, 119, 41
1161, 78, -275
1149, 70, -322
1024, 123, -157
955, 230, 96
958, 192, 239
1118, -53, 109
1118, -53, 109
-,-,-
798, 170, -91
681, 211, -23
620, 35, -96
620, 35, -96
570, 68, 12
561, 142, 51
560, 122, -39
560, 122, -39
620, 2, -109
825, -97, -176
853, 43, -173
718, 283, -184
675, 240, -244
674, 55, -104
674, 55, -104
662, 62, 180
594, 96, 359
666, 73, 217
898, 46, 64
898, 46, 64
1099, -40, 32
1164, 40, 78
1237, 146, -9
1237, 146, -9
1367, 145, -68
1477, 38, -33
-,-,-
757, 169, 0
736, 255, -80
736, 255, -80
729, 245, -94
726, 139, -19
748, -61, -57
736, -156, -76
641, -13, -17
641, -13, -17
518, 65, 99
575, -39, 116
695, -4, 14
693, 156, -24
693, 156, -24
691, 179, -98
766, 41, -40
858, 95, 105
875, 150, 246
875, 150, 246
936, 35, 213
1103, -2, 102
1156, 173, 123
1243, 116, -21
1397, -29, -168
1504, -3, -213
1504, -3, -213
1560, 13, -105
1594, -94, 82
-,-,-
747, 235, -24
701, 244, -29
764, 104, -144
799, 0, -206
776, -33, -153
776, -33, -153
721, -11, -37
638, 19, 16
594, 86, 110
665, 58, 146
665, 58, 146
742, 95, 64
764, 118, -66
797, 157, 80
897, 49, 172
897, 49, 172
981, 60, 66
1024, 63, -4
1022, 181, 91
1022, 181, 91
1050, 251, 156
1190, 37, -65
1311, -46, -161
1333, 24, -94
-,-,-
685, 100, -120
632, 92, -173
587, 147, -24
587, 147, -24
664, 79, 119
874, -221, 34
849, -121, -110
678, 48, -297
542, 84, -100
542, 84, -100
508, 152, 277
629, 57, 206
819, -69, 67
902, 41, 92
902, 41, 92
959, 146, 126
1130, 37, -5
1267, 45, -92
1267, 45, -92
1274, 111, -88
1327, -11, -158
1374, -92, -101
1389, -31, 164
-,-,-
785, -98, -57
918, -166, -144
792, 74, -92
586, 319, 41
598, 88, 13
598, 88, 13
794, -125, -51
775, 11, -99
637, 144, -163
603, 70, -98
603, 70, -98
693, 101, 50
781, 143, 97
835, -41, -3
835, -41, -3
899, -61, -79
887, 136, -169
872, 277, 10
1014, -32, 87
1014, -32, 87
1339, -368, -92
1434, -184, -104
1410, 54, 37
1553, -52, -12
1763, -256, -211
-,-,-
814, 21, 31
814, 21, 31
774, 115, 93
813, 84, 14
845, 33, -152
845, 33, -152
777, -17, -201
644, 2, -117
572, 107, -18
503, 82, 130
496, -13, 198
496, -13, 198
616, -78, -35
723, 11, -159
718, 24, -110
743, -66, 27
743, -66, 27
781, -39, 146
840, -36, 190
906, -120, 112
1051, -127, -17
1115, 26, 33
1115, 26, 33
1056, 65, 85
1278, -178, -155
1527, -243, -355
-,-,-
642, 129, 133
621, 82, 108
682, -33, -110
773, 7, -368
773, 7, -368
678, 234, -84
582, 233, 152
646, 90, 130
794, 10, -43
794, 10, -43
827, 39, -67
719, 87, 90
713, 191, 158
713, 191, 158
849, 109, 86
904, 68, 1
977, 18, -40
977, 18, -40
1112, 16, -77
1122, 134, 1
1131, 35, -24
1145, 2, -81
1145, 2, -81
1218, -11, -138
1246, 21, 38
1285, -86, 165
-,-,-
868, 177, -94
797, 216, -11
761, 174, -7
798, 125, -6
810, 131, 32
810, 131, 32
794, 97, -18
703, 89, 2
737, 83, 10
737, 83, 10
826, 47, -82
803, 66, -136
660, 72, -60
660, 72, -60
651, 32, 141
740, -38, 238
799, -24, 99
788, 157, 70
788, 157, 70
792, 330, 82
968, 182, -54
1193, -15, -237
1279, -30, -278
1143, 142, -97
1143, 142, -97
1039, 194, 60
1138, 9, 15
1328, -161, -132
1354, -108, -199
1245, 42, -122
1183, 27, 25
1294, -116, -65
1294, -116, -65
-,-,-
935, 182, -58
930, 219, -10
930, 219, -10
896, 219, 16
839, 247, 14
828, 210, -23
868, 149, -89
868, 149, -89
878, 112, -98
837, 88, -97
764, 102, -83
666, 209, 37
666, 209, 37
615, 203, 118
672, 95, 0
738, 7, -174
738, 7, -174
722, 50, -236
621, 223, 37
617, 152, 236
738, -11, 124
880, -94, -67
880, -94, -67
874, 11, -120
787, 84, 88
772, 69, 127
772, 69, 127
878, -67, 3
931, -38, -33
867, 108, 108
906, 93, 151
906, 93, 151
1040, 32, 69
1181, -84, -47
1320, -197, -41
1433, -250, -40
1492, -234, -110
1411, -128, -46
-,-,-
745, 122, -5
694, 218, 40
694, 218, 40
765, 116, -47
784, 73, -40
816, -2, -155
773, 33, -176
773, 33, -176
648, 119, -49
645, 91, 145
782, -41, 185
899, -129, -37
857, 50, -174
857, 50, -174
777, 140, 67
949, -104, 229
1139, -237, 84
1130, -54, -115
1054, 157, -153
1008, 222, 54
1008, 222, 54
1102, 10, 7
1263, -208, -129
1259, -142, -14
1202, -58, 153
1259, -166, 152
1495, 101, 347
-,-,-
800, 86, -48
816, 130, -76
816, 130, -76
793, 193, -18
787, 86, 16
796, -58, -52
769, -80, -133
769, -80, -133
713, 48, -44
677, 101, 62
697, -25, -28
716, -34, -172
723, 106, -111
723, 106, -111
704, 148, 167
780, -38, 256
957, -152, 77
1056, -47, -81
1052, 0, -102
1049, -25, -107
1049, -25, -107
1099, -32, -170
1042, 145, -23
1015, 148, 104
1091, -53, 96
1253, -224, 19
1344, -197, -42
1299, -83, 16
-,-,-
862, 299, 61
862, 299, 61
856, 239, 0
872, 81, -69
869, 31, -73
869, 31, -73
865, 27, -98
803, 48, -133
728, 29, -95
626, 86, 111
626, 86, 111
672, 59, 218
774, -20, 118
850, -73, -178
822, 20, -171
822, 20, -171
800, 4, 74
876, -76, 372
956, -66, 236
1023, 15, -98
1023, 15, -98
1066, 119, -180
1113, 123, -43
1218, -40, -33
1283, -116, 6
1288, -41, 12
1355, -55, -89
1355, -55, -89
1406, -115, -116
-,-,-
887, 165, -1
887, 165, -1
880, 152, 64
880, 72, 5
874, 27, -83
874, 27, -83
816, 5, -78
744, 67, -15
721, 43, 8
721, 43, 8
722, 11, -14
732, 50, -1
709, 96, -43
709, 96, -43
730, 109, -147
822, 24, -160
809, 92, 70
809, 92, 262
838, 87, 262
906, 77, 178
1020, 55, -57
1100, -6, -186
1063, 40, -88
1063, 40, -88
1052, 55, 53
1093, 16, 115
1189, -75, 66
1257, -91, -17
1257, -91, -17
1318, -47, -39
-,-,-
886, 177, -131
919, 207, -167
864, 215, -159
864, 215, -159
807, 198, -87
775, 182, 3
756, 123, 51
723, 35, 22
723, 35, 22
683, -1, -54
648, 98, -94
674, 131, -76
674, 131, -76
674, 120, 43
664, 68, 84
763, -10, -4
763, -10, -4
885, 0, -47
914, 62, 19
950, 12, 52
950, 12, 52
981, -40, 5
1025, 60, -52
987, 208, 74
987, 208, 74
1006, 155, 111
1096, -39, 5
1231, -105, -76
1268, 0, -12
1262, 21, 63
1262, 21, 63
-,-,-
732, 253, -43
732, 253, -43
703, 174, 38
801, 5, -33
881, -6, -170
881, -6, -170
817, 125, -181
724, 189, -55
705, 78, 44
767, 50, 69
767, 50, 69
872, -3, 11
876, 55, -14
853, 70, -30
853, 70, -30
904, 36, 83
964, 36, 123
990, 53, -2
990, 53, -2
967, 77, -101
977, 134, -47
1065, 50, 14
1184, -82, 27
1184, -82, 27
1226, -138, 14
1244, -65, 71
-,-,-
863, 138, -195
859, 137, -100
830, 94, -40
820, 97, -19
820, 97, -19
850, 23, -124
805, 34, -181
721, 123, -118
605, 139, 1
605, 139, 1
590, 152, 154
670, 79, 141
740, 9, 3
740, 9, 3
854, -84, -132
878, -13, -98
854, 28, -3
854, 28, -3
855, 54, 22
901, 90, 47
901, 90, 47
994, -3, 46
1060, -102, 2
1099, -47, -69
-,-,-
895, 186, 36
821, 326, 26
773, 379, -29
820, 215, -113
863, 41, -125
863, 41, -125
828, 74, -38
740, 195, 41
710, 151, -14
744, 96, -39
744, 96, -39
796, 27, -76
772, -24, -64
702, -74, -39
702, -74, -39
635, -44, -20
658, 113, 72
732, 109, 110
794, -46, 48
900, -174, -116
900, -174, -116
902, 4, 2
873, 95, 252
929, 7, 222
929, 7, 222
1093, -81, -22
1193, -30, -146
1225, 26, -105
1276, -14, -46
1385, -142, -71
-,-,-
768, 198, -80
768, 198, -80
766, 127, -11
760, 137, 57
743, 128, -26
775, 15, -215
775, 15, -215
743, -3, -193
611, 64, 72
599, 59, 248
741, -70, 26
741, -70, 26
783, -10, -232
642, 201, -73
585, 181, 228
743, -33, 235
882, -66, 11
882, -66, 11
899, 154, -70
851, 271, 154
932, 73, 216
932, 73, 216
1146, -195, -75
1237, -64, -154
1188, 143, 38
1231, 87, 34
-,-,-
835, 172, -50
827, 191, -85
808, 124, -159
805, -8, -240
697, 25, -211
546, 190, -39
546, 190, -39
499, 195, 99
567, 12, 138
751, -149, 28
855, -131, -1
855, -131, -1
838, -7, 59
844, -39, 157
913, -97, 87
990, -60, 66
990, -60, 66
1031, -36, 83
981, 74, 156
934, 172, 135
979, 197, 143
979, 197, 143
1192, -83, -73
1331, -190, -200
1322, -125, -102
1283, -85, 122
1257, -76, 263
-,-,-
903, 221, -20
877, 231, -44
852, 174, -84
823, 168, -107
742, 193, -36
686, 134, -14
686, 134, -14
655, 69, -12
651, 110, 17
649, 123, -27
608, 139, -69
608, 139, -69
562, 68, -104
580, 38, -58
644, -3, 72
705, -136, 35
705, -136, 35
688, -114, -46
662, 49, -48
615, 149, 240
681, 65, 208
869, -34, -3
869, -34, -3
1012, -77, -147
1071, -19, -36
1160, -17, 38
1302, -81, -14
1442, -214, -55
1498, -229, 52
1498, -229, 52
-,-,-
678, 230, -47
678, 230, -47
721, 55, -15
807, -70, -92
860, 43, -235
814, 212, -233
781, 226, -128
781, 226, -128
815, 44, -59
889, -23, -70
902, 59, -107
912, -15, -130
940, -83, -29
949, -27, 33
949, -27, 33
978, 18, -3
1006, 4, 4
1006, 4, 4
1155, -181, -6
1322, -209, -35
1383, -158, -69
1333, -101, -68
1331, -138, -147
1366, -148, -170
1394, -179, -151
-,-,-
747, 0, -38
721, 60, -52
721, 60, -52
707, 156, 13
628, 208, 93
625, -43, -13
625, -43, -13
621, -116, -42
611, 100, 60
659, 142, -107
762, 16, -299
789, 11, -13
789, 11, -13
656, 192, 434
744, 90, 290
1188, -131, -260
1366, -10, -251
1288, 72, 42
1163, 38, 172
1163, 38, 172
1245, 0, 102
1428, -66, -109
1566, -193, -326
-,-,-
917, 180, -39
933, 170, -44
868, 141, -73
737, 175, -22
737, 175, -22
662, 128, 41
669, 25, 34
638, 12, 14
638, 12, 14
547, 42, 32
500, 50, 19
537, 127, 25
537, 127, 25
577, 85, -55
561, 73, -19
551, 74, 30
551, 74, 30
662, 122, 276
825, 7, 253
934, -62, -132
934, -62, -132
951, 64, -258
977, 153, -68
1065, 54, 137
1158, -82, 80
1395, -263, -258
1451, -93, -222
1412, 54, -12
1412, 54, -12
1459, -48, 30
1623, -259, -179
-,-,-
909, 133, -48
909, 133, -48
853, 73, -125
782, 148, -108
670, 180, -54
680, 68, -11
685, -15, 153
685, -15, 153
675, -105, 116
699, -50, -22
743, 13, -107
725, 164, 42
781, 24, 82
781, 24, 82
920, -179, 43
973, -15, -25
946, 228, 45
946, 228, 45
990, 167, 188
1193, -61, 118
1448, -207, -78
1509, -55, -43
1532, -9, 7
1532, -9, 7
1638, -146, -120
-,-,-
782, 319, -36
808, 270, -103
813, 192, -201
756, 155, -190
637, 166, -31
565, 154, 36
565, 154, 36
565, 65, -4
553, 57, -43
532, 122, -3
532, 122, -3
547, 157, 4
641, 71, -171
677, 15, -339
582, 37, -198
582, 37, -198
537, 82, 214
619, 42, 321
772, -113, 116
965, -84, -105
1116, -66, -54
1116, -66, -54
1151, -89, 106
1259, -168, 69
1407, -175, -39
1431, -117, -70
1446, -87, -56
1515, -152, -126
1571, -214, -187
-,-,-
761, 160, 113
762, 104, 56
741, 55, -87
741, 55, -87
672, 94, -166
626, 161, -123
585, 124, -22
595, 0, -17
595, 0, -17
618, 9, -51
654, 3, -142
565, 126, -33
518, 88, 55
518, 88, 55
654, -134, 114
746, -103, 284
722, -28, 341
848, -26, 233
848, -26, 233
1182, -197, 74
1285, -155, 134
1224, -35, 240
1313, -17, 193
1506, -53, 163
1634, -156, 72
-,-,-
756, 182, -38
756, 182, -38
791, 89, -104
768, 84, -61
704, 128, 65
744, 9, -34
744, 9, -34
769, -56, -174
670, 24, -103
526, 53, 147
526, 53, 147
630, -66, 243
832, -83, 197
923, -98, 73
997, -114, -94
1166, -127, -153
1123, 68, 1
1123, 68, 1
1095, -18, 109
1104, -176, 43
1194, -290, -72
1194, -120, -22
1082, 35, 69
1082, 35, 69
1072, 35, 17
1200, -7, 17
1314, -79, 27
1326, -118, -7
1326, -118, -7
1256, -113, -29
1248, -101, -131
-,-,-
818, 158, -133
859, 48, -133
795, 73, -86
672, 217, 13
617, 211, 32
617, 211, 32
723, 83, -42
789, 31, -95
757, 74, -99
728, 87, -139
728, 87, -139
756, 108, -172
720, 166, 34
698, 52, 243
774, -64, 214
774, -64, 214
916, -48, -18
948, 51, -143
897, 129, -120
944, 50, -126
1028, 86, -131
1002, 207, -86
1002, 207, -86
946, 247, -35
1043, 136, -97
1222, 44, -184
1358, -41, -205
-,-,-
849, 261, -63
871, 240, -84
871, 240, -84
828, 234, -50
775, 252, -63
